subject,muscle_pair,phase,sec,value
subject_579,CCI_UTL_MTL,VO2max,1.999588,0.1291610697228607
subject_579,CCI_UTL_MTL,WanT,1.999588,0.5631437329661426
subject_579,CCI_UTL_MTL,Warmup,1.999588,0.2407069684780482
subject_580,CCI_UTL_MTL,Cooldown,1.999588,0.1907810004485802
subject_580,CCI_UTL_MTL,SecondThreshold,1.999588,0.7795850177939171
subject_580,CCI_UTL_MTL,VO2max,1.999588,0.6879211735632916
subject_580,CCI_UTL_MTL,WanT,1.999588,0.5759424937357703
subject_580,CCI_UTL_MTL,Warmup,1.999588,0.949575253055901
subject_581,CCI_UTL_MTL,Cooldown,1.999588,0.96335150410653
subject_581,CCI_UTL_MTL,SecondThreshold,1.999588,0.9254763760525212
subject_581,CCI_UTL_MTL,VO2max,1.999588,0.803206696164151
subject_581,CCI_UTL_MTL,WanT,1.999588,0.7052594014829114
subject_581,CCI_UTL_MTL,Warmup,1.999588,0.8066986230278897
subject_582,CCI_UTL_MTL,Cooldown,1.999588,0.7643983293203428
subject_582,CCI_UTL_MTL,SecondThreshold,1.999588,0.9483469305574608
subject_582,CCI_UTL_MTL,VO2max,1.999588,0.8603496479736539
subject_582,CCI_UTL_MTL,WanT,1.999588,0.7643983293203428
subject_582,CCI_UTL_MTL,Warmup,1.999588,0.9293531076420312
subject_583,CCI_UTL_MTL,Cooldown,1.999588,0.4301568992526205
subject_583,CCI_UTL_MTL,SecondThreshold,1.999588,0.9890212350496796
subject_583,CCI_UTL_MTL,VO2max,1.999588,0.5883937408480479
subject_583,CCI_UTL_MTL,WanT,1.999588,0.2042295056510569
