subject,muscle_pair,phase,sec,value
subject_601,CCI_SCML_STL,WanT,0.9997941,0.6339605571421123
subject_601,CCI_SCML_STL,Warmup,0.9997941,0.6947156991459915
subject_602,CCI_SCML_STL,Cooldown,0.9997941,0.4435270323812456
subject_602,CCI_SCML_STL,SecondThreshold,0.9997941,0.6025699405792583
subject_602,CCI_SCML_STL,VO2max,0.9997941,0.7661760602229825
subject_602,CCI_SCML_STL,WanT,0.9997941,0.3278524919036459
subject_602,CCI_SCML_STL,Warmup,0.9997941,0.9594787632454572
subject_603,CCI_SCML_STL,Cooldown,0.9997941,0.7784400095305897
subject_603,CCI_SCML_STL,SecondThreshold,0.9997941,0.536458833719357
subject_603,CCI_SCML_STL,VO2max,0.9997941,0.7244293451746209
subject_603,CCI_SCML_STL,WanT,0.9997941,0.7805129030797653
subject_603,CCI_SCML_STL,Warmup,0.9997941,0.3881581052841113
subject_604,CCI_SCML_STL,Cooldown,0.9997941,0.5698005398891407
subject_604,CCI_SCML_STL,SecondThreshold,0.9997941,0.5839071641791664
subject_604,CCI_SCML_STL,VO2max,0.9997941,0.965048164145868
subject_604,CCI_SCML_STL,WanT,0.9997941,0.772511974292705
subject_604,CCI_SCML_STL,Warmup,0.9997941,0.7706049658755367
subject_605,CCI_SCML_STL,Cooldown,0.9997941,0.619582002278415
subject_605,CCI_SCML_STL,SecondThreshold,0.9997941,0.6739016547104054
subject_605,CCI_SCML_STL,VO2max,0.9997941,0.9217003311406332
subject_605,CCI_SCML_STL,WanT,0.9997941,0.018086919449125
subject_605,CCI_SCML_STL,Warmup,0.9997941,0.5367056940617749
subject_606,CCI_SCML_STL,Cooldown,0.9997941,0.9441329356012472
subject_606,CCI_SCML_STL,SecondThreshold,0.9997941,0.6624234226945747
subject_606,CCI_SCML_STL,VO2max,0.9997941,0.6191467335361698
subject_606,CCI_SCML_STL,WanT,0.9997941,0.593608604909449
subject_606,CCI_SCML_STL,Warmup,0.9997941,0.6856843948732206
subject_607,CCI_SCML_STL,Cooldown,0.9997941,0.9078277933570692
subject_607,CCI_SCML_STL,SecondThreshold,0.9997941,0.7748037914455945
subject_607,CCI_SCML_STL,VO2max,0.9997941,0.7213614626390495
subject_607,CCI_SCML_STL,WanT,0.9997941,0.9232637784365184
subject_607,CCI_SCML_STL,Warmup,0.9997941,0.9243330459652256
subject_608,CCI_SCML_STL,Cooldown,0.9997941,0.7251266781481719
subject_608,CCI_SCML_STL,SecondThreshold,0.9997941,0.6176381169184566
subject_608,CCI_SCML_STL,VO2max,0.9997941,0.7908551907207286
subject_608,CCI_SCML_STL,WanT,0.9997941,0.536530497075829
subject_608,CCI_SCML_STL,Warmup,0.9997941,0.7586145549430036
subject_609,CCI_SCML_STL,Cooldown,0.9997941,0.1583966539872538
subject_609,CCI_SCML_STL,SecondThreshold,0.9997941,0.3822725195266545
subject_609,CCI_SCML_STL,VO2max,0.9997941,0.3738834797243981
subject_609,CCI_SCML_STL,WanT,0.9997941,0.4396622550553817
subject_609,CCI_SCML_STL,Warmup,0.9997941,0.328032450532563
subject_610,CCI_SCML_STL,Cooldown,0.9997941,0.701104100896009
subject_610,CCI_SCML_STL,SecondThreshold,0.9997941,0.6877668086997499
subject_610,CCI_SCML_STL,VO2max,0.9997941,0.7960839002638753
subject_610,CCI_SCML_STL,WanT,0.9997941,0.5065820696692585
subject_610,CCI_SCML_STL,Warmup,0.9997941,0.8940083012058383
