subject,muscle_pair,phase,sec,value
subject_621,CCI_SCML_UTL,SecondThreshold,0.9997941,0.2322974420942546
subject_621,CCI_SCML_UTL,VO2max,0.9997941,0.385791684547821
subject_621,CCI_SCML_UTL,WanT,0.9997941,0.7583200833551274
subject_621,CCI_SCML_UTL,Warmup,0.9997941,0.5644452173224053
subject_622,CCI_SCML_UTL,Cooldown,0.9997941,0.6895787262370074
subject_622,CCI_SCML_UTL,SecondThreshold,0.9997941,0.8630065907220638
subject_622,CCI_SCML_UTL,VO2max,0.9997941,0.5226583005959737
subject_622,CCI_SCML_UTL,WanT,0.9997941,0.6797725279905557
subject_622,CCI_SCML_UTL,Warmup,0.9997941,0.7318435398855347
subject_623,CCI_SCML_UTL,Cooldown,0.9997941,0.3803866959196279
subject_623,CCI_SCML_UTL,SecondThreshold,0.9997941,0.5600106721355549
subject_623,CCI_SCML_UTL,VO2max,0.9997941,0.6840137904850623
subject_623,CCI_SCML_UTL,WanT,0.9997941,0.4442210424472491
subject_623,CCI_SCML_UTL,Warmup,0.9997941,0.9388742640073646
subject_624,CCI_SCML_UTL,Cooldown,0.9997941,0.5729425054238065
subject_624,CCI_SCML_UTL,SecondThreshold,0.9997941,0.6849237841240635
subject_624,CCI_SCML_UTL,VO2max,0.9997941,0.7968919209991131
subject_624,CCI_SCML_UTL,WanT,0.9997941,0.2705161063337025
subject_624,CCI_SCML_UTL,Warmup,0.9997941,0.9555348953149504
subject_625,CCI_SCML_UTL,Cooldown,0.9997941,0.4189420311357658
subject_625,CCI_SCML_UTL,SecondThreshold,0.9997941,0.84834729837953
subject_625,CCI_SCML_UTL,VO2max,0.9997941,0.684923784124064
subject_625,CCI_SCML_UTL,WanT,0.9997941,0.2705161063337025
subject_625,CCI_SCML_UTL,Warmup,0.9997941,0.8343941080422224
subject_626,CCI_SCML_UTL,Cooldown,0.9997941,0.6123480800291328
subject_626,CCI_SCML_UTL,SecondThreshold,0.9997941,0.1735167993713909
subject_626,CCI_SCML_UTL,VO2max,0.9997941,0.1008772624507295
subject_626,CCI_SCML_UTL,WanT,0.9997941,0.8558029424276796
subject_626,CCI_SCML_UTL,Warmup,0.9997941,0.5923332625318789
subject_627,CCI_SCML_UTL,Cooldown,0.9997941,0.895521527813752
subject_627,CCI_SCML_UTL,SecondThreshold,0.9997941,0.6038787399276235
subject_627,CCI_SCML_UTL,VO2max,0.9997941,0.8279262176331211
subject_627,CCI_SCML_UTL,WanT,0.9997941,0.4134778020395432
subject_627,CCI_SCML_UTL,Warmup,0.9997941,0.8247437500270124
subject_628,CCI_SCML_UTL,Cooldown,0.9997941,0.9916876835786526
subject_628,CCI_SCML_UTL,SecondThreshold,0.9997941,0.5440494978119969
subject_628,CCI_SCML_UTL,VO2max,0.9997941,0.728466325019906
subject_628,CCI_SCML_UTL,WanT,0.9997941,0.8399979985064618
subject_628,CCI_SCML_UTL,Warmup,0.9997941,0.7129433229342772
subject_629,CCI_SCML_UTL,Cooldown,0.9997941,0.7508834598206007
subject_629,CCI_SCML_UTL,SecondThreshold,0.9997941,
subject_629,CCI_SCML_UTL,VO2max,0.9997941,0.2136801983552421
subject_629,CCI_SCML_UTL,WanT,0.9997941,0.4636479453952431
subject_629,CCI_SCML_UTL,Warmup,0.9997941,0.5226362531712304
subject_630,CCI_SCML_UTL,Cooldown,0.9997941,0.8708863614494025
subject_630,CCI_SCML_UTL,SecondThreshold,0.9997941,0.8926416567112787
subject_630,CCI_SCML_UTL,VO2max,0.9997941,0.6515353725857406
subject_630,CCI_SCML_UTL,WanT,0.9997941,0.8672280445110563
subject_630,CCI_SCML_UTL,Warmup,0.9997941,0.8723701280526255
subject_631,CCI_SCML_UTL,Cooldown,0.9997941,0.5576829384228136
subject_631,CCI_SCML_UTL,SecondThreshold,0.9997941,0.6933513564779802
subject_631,CCI_SCML_UTL,VO2max,0.9997941,0.7783129035728911
subject_631,CCI_SCML_UTL,WanT,0.9997941,0.8939676970957667
subject_631,CCI_SCML_UTL,Warmup,0.9997941,0.623243167184931
subject_632,CCI_SCML_UTL,Cooldown,0.9997941,0.9846133657809588
subject_632,CCI_SCML_UTL,SecondThreshold,0.9997941,0.4694481955926613
subject_632,CCI_SCML_UTL,VO2max,0.9997941,0.8080945554658939
subject_632,CCI_SCML_UTL,WanT,0.9997941,0.5810174586263172
subject_632,CCI_SCML_UTL,Warmup,0.9997941,0.6040693990881659
subject_541,CCI_SCML_UTL,Cooldown,1.999588,0.6966906160810452
subject_541,CCI_SCML_UTL,SecondThreshold,1.999588,0.8131845763643056
subject_541,CCI_SCML_UTL,VO2max,1.999588,0.7003344541860583
subject_541,CCI_SCML_UTL,WanT,1.999588,0.5992600914078582
subject_541,CCI_SCML_UTL,Warmup,1.999588,0.8867105728589925
subject_560,CCI_SCML_UTL,Cooldown,1.999588,0.331300803109191
subject_560,CCI_SCML_UTL,SecondThreshold,1.999588,0.6710382317141396
subject_560,CCI_SCML_UTL,VO2max,1.999588,0.4190016598059015
subject_560,CCI_SCML_UTL,WanT,1.999588,0.9422241079450664
subject_560,CCI_SCML_UTL,Warmup,1.999588,0.5838979741002106
subject_570,CCI_SCML_UTL,Cooldown,1.999588,0.6667777070893507
subject_570,CCI_SCML_UTL,SecondThreshold,1.999588,0.7128125520774871
subject_570,CCI_SCML_UTL,VO2max,1.999588,0.4066764569134528
subject_570,CCI_SCML_UTL,WanT,1.999588,0.1542469152429488
subject_570,CCI_SCML_UTL,Warmup,1.999588,0.7967132409540167
subject_571,CCI_SCML_UTL,Cooldown,1.999588,0.3695329720410866
subject_571,CCI_SCML_UTL,SecondThreshold,1.999588,0.965021333953935
subject_571,CCI_SCML_UTL,VO2max,1.999588,0.8175139812484686
subject_571,CCI_SCML_UTL,WanT,1.999588,0.946747699242484
subject_571,CCI_SCML_UTL,Warmup,1.999588,0.9402638174555032
subject_572,CCI_SCML_UTL,Cooldown,1.999588,0.3283580999481489
subject_572,CCI_SCML_UTL,SecondThreshold,1.999588,0.7452778103033808
subject_572,CCI_SCML_UTL,VO2max,1.999588,0.3515872269420831
subject_572,CCI_SCML_UTL,WanT,1.999588,0.3482629383665162
subject_572,CCI_SCML_UTL,Warmup,1.999588,0.879152286027403
subject_573,CCI_SCML_UTL,Cooldown,1.999588,0.6129768354761438
subject_573,CCI_SCML_UTL,SecondThreshold,1.999588,0.7966212068314346
subject_573,CCI_SCML_UTL,VO2max,1.999588,0.6793212172535229
subject_573,CCI_SCML_UTL,WanT,1.999588,0.6777326323516784
subject_573,CCI_SCML_UTL,Warmup,1.999588,0.422650743768559
subject_574,CCI_SCML_UTL,Cooldown,1.999588,0.1025804407365918
subject_574,CCI_SCML_UTL,SecondThreshold,1.999588,0.7834148578695449
subject_574,CCI_SCML_UTL,VO2max,1.999588,0.570459909308095
subject_574,CCI_SCML_UTL,WanT,1.999588,0.1728381707854433
subject_574,CCI_SCML_UTL,Warmup,1.999588,0.6941275619353439
subject_575,CCI_SCML_UTL,Cooldown,1.999588,0.8687851766815373
subject_575,CCI_SCML_UTL,SecondThreshold,1.999588,0.8868057037397876
subject_575,CCI_SCML_UTL,VO2max,1.999588,0.4435124607501297
subject_575,CCI_SCML_UTL,WanT,1.999588,0.7106726746943536
subject_575,CCI_SCML_UTL,Warmup,1.999588,0.5136389664430545
subject_577,CCI_SCML_UTL,Cooldown,1.999588,0.745624959434765
subject_577,CCI_SCML_UTL,SecondThreshold,1.999588,0.2136022358920724
subject_577,CCI_SCML_UTL,VO2max,1.999588,0.2647832613716657
subject_577,CCI_SCML_UTL,WanT,1.999588,0.3978168426886601
subject_577,CCI_SCML_UTL,Warmup,1.999588,0.937264152094817
subject_578,CCI_SCML_UTL,Cooldown,1.999588,0.6672421758479326
subject_578,CCI_SCML_UTL,SecondThreshold,1.999588,0.770712284407172
subject_578,CCI_SCML_UTL,VO2max,1.999588,0.7658681430000447
subject_578,CCI_SCML_UTL,WanT,1.999588,0.6843406930679236
subject_578,CCI_SCML_UTL,Warmup,1.999588,0.7470657295974237
subject_579,CCI_SCML_UTL,Cooldown,1.999588,0.3612499446443218
subject_579,CCI_SCML_UTL,SecondThreshold,1.999588,0.7499019695840321
subject_579,CCI_SCML_UTL,VO2max,1.999588,0.6474740161841948
subject_579,CCI_SCML_UTL,WanT,1.999588,0.3747131630366635
subject_579,CCI_SCML_UTL,Warmup,1.999588,0.4047953472998657
subject_580,CCI_SCML_UTL,Cooldown,1.999588,0.5705945467404431
subject_580,CCI_SCML_UTL,SecondThreshold,1.999588,0.7614720354169966
subject_580,CCI_SCML_UTL,VO2max,1.999588,0.7710530346357812
subject_580,CCI_SCML_UTL,WanT,1.999588,0.6229547313684601
subject_580,CCI_SCML_UTL,Warmup,1.999588,0.9065047332225472
subject_581,CCI_SCML_UTL,Cooldown,1.999588,0.2687324357551538
subject_581,CCI_SCML_UTL,SecondThreshold,1.999588,0.7937060225836727
subject_581,CCI_SCML_UTL,VO2max,1.999588,0.6125551224000266
subject_581,CCI_SCML_UTL,WanT,1.999588,0.6988497573876723
subject_581,CCI_SCML_UTL,Warmup,1.999588,0.925853333652352
subject_582,CCI_SCML_UTL,Cooldown,1.999588,0.2757431669091196
subject_582,CCI_SCML_UTL,SecondThreshold,1.999588,0.9352404254598434
subject_582,CCI_SCML_UTL,VO2max,1.999588,0.8873262012903228
subject_582,CCI_SCML_UTL,WanT,1.999588,0.2757431669091196
subject_582,CCI_SCML_UTL,Warmup,1.999588,0.6118705877862303
subject_583,CCI_SCML_UTL,Cooldown,1.999588,0.2966787396212468
subject_583,CCI_SCML_UTL,SecondThreshold,1.999588,0.9210682594184896
subject_583,CCI_SCML_UTL,VO2max,1.999588,0.494513402526128
